	0
5626	با وجود این سخت افزار شاهد عملکرد بسیار خوب روان دستگاه واکنش سریع آن به دستورات خواهید بود.
5627	اپل بر روی نسل پنجم iPod Touch یک دوربین مگاپیکسلی قرار داده که دقت تصاویر آن، هفت برابر دوربین iPod Touch نسل چهارم است.
5628	عکاسی با این دوربین کار بسیار ساده راحتیست، از آن جایی که این دوربین یک دوربین Point to Shoot یا نشانه عکس است، کافیست که آن را بر روی مود اتوماتیک قرار دهید، آن را به سوی سوژه نشانه بروید دکمه شاتر را بفشارید تا بهترین با کیفیت ترین عکس تولید شود.
5629	کيفيت دوربينش عاليه اگه مواقع غير ضروري نور صفحه نمايشو از طريق ميانبر روي صفحه کم کنيد همچنين گزينه Data Enable در قسمت setting قسمت mobile networkکه مربوط مي شه به استفاده از اينترنت سيمکارت نه واي فاي غير فعالش کنيد هر وقت نياز بود فعال کنيد تو مصرف باتريتون صرفه جويي مي شه.
5630	اگه دو دل هستيد تو خريدش شک نکنيد عاليه قيمتش هم واقعا الان فوق العادست ممنون ديجي کالا
5631	فيلمش عالي نيست ولي خوبه بعد عکسشم نويز نداره ويدئو HD Full HD رو به راحتي بدون هيچ مشکلي پخش ميکنه کليد خازني پايين گوشي مثله شب نما عمل ميکنن نياز به چراغ ندارن سرعت گوشي عاليه قفل تشخيص چهره مثله اس تيري بقيه گوشي هايي که آندويد دارن داره بلندي صداي عالي کيفيت صداي فوق العاده باطريش فوق العاده خوب شارژ نگهداره کيفيت صفحه نمايشش فوق العاده هست به نظر من تنها مشکلش فيلمشه ولي اونم خيلي بهتر از گوشي هاي نوکيا سامسونگ سوني اريکسون همرده هست.
5632	این مرورگر از Adobe Flash هم پشتیبانی می‌کند محتوای آن از قبیل ویدیو گرافیک نیز کاملا عالی اجرا می‌شود.
5633	عاشق محصولاتشم
5634	از این نگذریم که طبق ادعای گوپرو، عملکرد فیلم برداری آن در شرایط نوری ضعیف هم تا دو برابر بهتر است.
5635	سلام من اين تبلت رو از ديجي کالا خريدم بي نهايت عالي شارژ دهيش عالي کيفيت بدنه اش هم خوبه آفيس pdf رو پشتيباني ميکنه براي دانشجو يان خوبه.
5636	سرعت پرینت به نوعی فوق العاده می‌باشد، به طوری که در تنظیمات استاندارد با رزولوشن 600، این پرینتر توانایی چاپ 18 صفحه‌ی A4 در دقیقه را دارد.
5637	از سيستم عاملشم هم که گفتنيها را کارشناسان گفتند که در حال حاضر قويترين سيستم عامل موجود در بين تمام برندها مي‌باشد.
5638	توانایی این دوربین در عکاسی شرایط نوری ضعیف تاریکی فوق‌العاده است به طوری که علاوه بر داشتن فلاش لرزش‌گیر دست، بیشینه‌ی گشودگی دیافراگم f/2.6 را ارایه می‌کند که باعث می‌شود تصاویر بسیار روشن‌تر ثبت شوند.
5639	صفحه نمایش 4.7 اینچی با کیفیت فوق‌العاده، پردازنده چهار هسته ای قدرتمند ویدئو پلیر قوی با پشتیبانی از اکثر فرمت های تصویری، بهترین تجربه تماشای ویدئو بر روی گوشی را برای شما به ارمغان می‌آورد.
5640	خيلي زيباست.
5641	به دلیل فضای زیادی که وجود داشته، در سمت راست صفحه کلید نیز یک صفحه کلید عددی خیلی خوب قرار گرفته تا کار وارد کردن اعداد خیلی آسان‌تر صورت گیرد.
5642	البته هر کسی که آشنایی با دوربین های ضد آب دارد می داند که تحمل فشار آب تا این عمق بسیار تحسین برانگیز است.
5643	ضبط ویدیوها در کامپرشن AVCHD 2.0 صورت می گیرد که کیفیت فوق العاده بالایی را ارائه می کند.
5644	عملکرد این سنسور آنقدر عالی است که حتی در ایزو 1600 نیز مقدار نویز خیلی کم است جزئیات خیلی خوب قابل نمایش هستند.
5645	به علاوه به لطف پردازنده بسیار قدرتمند این گوشی، می‌توانید با سرعت بالایی، تصاویر پانوراما تهیه کنید.
5646	خيلي عالي خيلي باکيفيت خيلي سريع
5647	به نظر من اين گوشي از هر لحاظ نسبت به قيمت کارايي نسبت به مدلهاي ديگر برتري داره تنها فرق اين گوشي با آرک اس سيپيو اندازه صفحه نمايش ودوربين مگاپيکسلي آرک اس هست من دو هفته اي هستش که خودم گوشيمو به راحتي به اندرويد آپگريد کردم از نصب اندرويد روي اين گوشي خيلي خيلي خيلي راضيم توي اندرويد مشکل 120 ثانيه بلوتوث حل شده مي تونيد توي تنظيمات مدت زمان شناسايي را تغيير بديد يا اينکه مثل من کلا برش داريد، همچيشم مثل واير لس، وي پي ان، دوربين بلوتوث و.
5648	باسلام من تبلت اپل هم داشته ام اما تبلت سامسونگ با سيستم عامل اندرويد عاليه چون اين سيستم عامل کارايي سريع آسان را در اختيار ما گذاشته ريختن نرم افزارها راحت سريع بوده اين تبلت براي مطالعه عاليست
5649	ولی PJ600 یک دوربین فیلم برداری کاملاً پیشرفته است که علاوه بر پروژکتور خیلی خوب کیفیت فیلم‌برداری بالایی را نیز ارائه می کند.
5650	تعداد زیادی از پیغام‌ها هشدارها به صورت بسیار کامل جامع در این صفحه نمایش داده می‌شوند که کاربر می‌تواند نوع پیغام‌های نشان داده شده در این صفحه را بنا به نیاز سلیقه‌ی خود، از منوی تنظیمات دستگاه تغییر دهد.
5651	تبلت خيلي زيبا به‌درد‌بخوري هستش!
5652	بسيار از محصولات اين شرکت راضي هستم
5653	این برای زمانی که لنز Telephoto در دسترس نیست کاملا مفید است.
5654	در ضمن، وجود سخت افزار بسیار قدرتمند نیز مزید بر علت است که همه چیز در این تبلت بسیار روان صورت پذیرد.
5655	نمایشگر بسیار با کیفیت می‌باشد کادر بندی تماشای عکس‌ها از طریق آن بسیار لذت بخش است.
5656	تصاویر گرفته شده با دوربین این تبلت کیفیت فوق‌العاده بالایی دارند.
5657	به نظر من هيچ وقت نبايد قيمت گوشي رو با امکانات اون مقايسه کرد شما اگه بهايي رو در مقابل گوشي موبايلي که دوست داريد مي پردازيد نکته خيلي مهم رو در نظر بگيريد: 1ـ کيفيت ساخت 2ـ طراحي زيبا 3ـ سيستم عامل 4ـ رابط کاربري در مورد اين گوشي به اطلاع دوستان مي رسونم از لحاظ کيفيت ساخت طراحي از همه مهمتر رابط کاربري HTC در مقايسه با گوشيهاي هم رده خود بي نظيره.
5658	این صفحه نمایش، همان صفحه فوق‌العاده ایست که LG بر روی گوشی Optimus نیز استفاده کرده بود به جرات می‌توان گفت که یکی از بهترین با کیفیت‌ترین صفحات نمایش موجود بر روی گوشی‌های هوشمند است.
5659	اول اينکه سوپرايز هنگامي که براي اولين بار روشن کردم برام به وجود اومد اين بود که دوستان در دي جي کالا در قسمت مشخصات کلي اين پرينتر با دارا بودن wi fi اون اشاره نکرده بودن اما وقتي روشن کردم ديدم WI-FIهم داره کلي خوشحال شدم
5660	بدین ترتیب فوکوس خودکار می تواند خیلی دقیق صورت گیرد.
5661	با امکاناتي که داره وپردازنده قوي عاليه وبا توجه به قيمتش بهتر از xperia neo vاست
5662	با مقايسه ميشه متوجه شدکه چيپ cpu پردازنده گرافيکي اين گوشي فوق العاده قوي هستش از همه مهمتر اين هستش که اين گوشي ضد آب ضد خش مي باشد.
5663	بلندی کیفیت صدای این بلندگو بسیار خوب بوده فراتر از سطح انتظار ما بود.
5664	cpu ghz هم محشرتره.
5665	رزولوشن تصاویر 2448×3264 پیکسل می‌باشد تصاویر گرفته شده با دوربین این گوشی کیفیت فوق‌العاده بالایی دارند.
5666	1Ds مدل پس از آن یعنی 1Ds Mark II فول فریم های خیلی بزرگ جثه گران قیمتی بودن که با توانایی عکاسی پیاپی با سرعت بالایی که ارائه می کردند در حقیقت دوربین هایی به حساب می آمدند که می شد با آن ها از صحنه های خیلی سریع ورزشی عکاسی کرد.
5667	واقعا حيرت انگيزه زوم اپتيکال بسيار زياد امکانات مناسب
5668	لنز ZS6 خیلی لنز خوبی است به طوری که کمینه فاصله کانونی آن 26 میلی متر می باشد که در این حال میدان دید خیلی گسترده ای را می تواند در یک میدان دید پوشش دهد.
5669	روشنایی این صفحه نمایش بسیار خوب است این روشنایی بالا باعث می‌شود تا بتوانید با G585 با وجود روکش براق صفحه نمایش آن، در محیط‌های پرنور یا در زیر تابش نور آفتاب نیز کار کنید.
5670	حسگر CMOS کيفيت خيلي بهتري داره از نظر باطري خيلي کم مصرف تر هست به نظر من که کيفيت عکس فيلمش فوق العاده هست
5671	تو رقباي خودش حرف نداره باترفلاي قيمتش از اين بالاتره فقط گوشيه امکاناتش کمتر هم هست!
5672	با سلام من تجربه استفاده از خيلي گوشي هاي سوني اريکسون سوني رو تا به الان داشتم اين گوشي رو به تازگي خريدم به جرات ميگم بهترين گوشي SONY تا به الان اين گوشي هست.
5673	به روز رسانی: از نظر مقدار نویز، در حساسیت‌های پایین عکس‌های این دوربین وضعیت خیلی خوبی دارند.
5674	با وجود چنین تکنولوژی سخت افزار پیشرفته ای که در این لپ‌تاپ به کار گرفته شده است، Retina Macbook Pro بسیار باریک سبک بوده طول عمر باتری آن بسیار بالاست.
5675	سلام من ديشب اين گوشي رو خريدم حرف نداره ديشب تا صبح نخوابيدم باهاش ور رفتم عااااليه صفحه نمايش بسيار با کيفيت سي پي يو قوي تنها ايرادش نخوردن کارت حافظه است که عيبي نداره به نظر من گوشيه خاصيه دست هيچ کس نيست
5676	صفحه نمایش آن کاملا راضی کننده با کیفیت است.
5677	اين گوشي بهترين گوشي تا به اين تاريخه.
5678	در کل تو خريدش شک نکنيد در اين رنج قيمتي بهترينه.
5679	مطمئن هستم وقتي قدرت زومش رو ببينيد شيفته اش ميشيد.
5680	از مزایای اصلی این تبلت می توان به بهره گیری از جدیدترین نسخه سیستم عامل اندروید، باتری بسیار قدرتمند سنسور مادون قرمز اشاره کرد.
5681	تاچش حرف نداره.
5682	ظرفيت پيام هاش خيلي بالاست حالت مکالمه اي هم داره شکلک هم ساپورت ميکنه از نظر من براي پيامک بازها بسيار مناسبه.
5683	VG-150 دوربین بسیار کوچک، باریک، سبک ارزان قیمتیست که همانطور که گفتیم برای کاربرانی ساخته شده که با بودجه خیلی محدود به دنبال دوربینی مناسب می باشند.
5684	صفحه نمايشگرشم نسبتاعالي درحد راضي کنندست.
5685	حرفه‌ای ترین مود عکاسی که بر روی این دوربین ارایه می‌شود بیشترین اختیارات در تنظیمات نوردهی را به کاربر می‌دهد مود Program است.
5686	گلکسی اس3 یکی از بهترین گوشی‌های موجود در بازار برای مرورگری اینترنت است.
5687	به طور کلی صفحه نمایش Fonepad دقیقا همان صفحه نمایشیست که ASUS بر روی تبلت محبوب Google Nexus نیز قرار داده است کیفیت بسیار خوبی دارد.
5688	امروز تحويل گرفتم تا حالا عالي بوده.
5689	به شما قول می دهیم GO Pro Hero فقط یک دوربین نیست، این وسیله همه آنچه را که برای ثبت لحظات ماجراجویانه ورزشی به آن نیاز دارید فراهم می کند.
5690	از ديدن فيلم هاي Full HD لذت ببريد.
5691	من که خيلي راضي هستم
5692	در قسمت بالای این دوربین نیز فلش بالا جهنده ای قرار گرفته است که خیلی قدرتمند است بردی در حد 10 متر دارد.
5693	با اینکه One از صفحه نمایش غول آسای 4.7 اینچی استفاده می‌برد، تنها 130 گرم وزن دارد.
5694	بیشتر قسمت‌های بدنه‌ی آن هم از مواد قابل بازیافت بسیار عالی ساخته شده‌اند.
5695	در کل همانطور که گفتیم، PJ710v یک پیشرفت خیلی عالی نسبت به مدل های پیشین بوده است.
5696	البته دیگر جنبه‌های کیفیت تصویر هم واقعا عالی هستند.
5697	در مورد طراحی ساخت محصولات تولیدی این کمپانی، واقعا ناچاریم همواره تعریف کنیم چرا که اپل در تولید محصولات خود، وسواس خاصی به خرج می‌دهد همواره بی رقیب است.
5698	One Plus نیز همانند مدل پیشین گوشی‌های Sensation XE Sensation XL، از سیستم صوتی Beats Audio بهره می‌برد ولی بر خلاف گوشی‌های قبلی، شما می‌توانید در One Plus در تمام برنامه‌ها بازی‌ها از این امکان بهره ببرید.
5699	عالي موزيک‌پلير ان بسيار قدرتمند است
5700	این لنز فوق‌العاده سریع است.
5701	سلام به همه دوستان من يه سالي ميشه که خريدمش ازش راضيم تا حالا نشده برنامه نرم افزاري رو اجرا نکنه اگه از مموري کلاس بالا استفاده کنين هنگ نميکنه (تا 32 قابل‌ارتقاست) نسبت به قيمتش دوربين نسبتاً خوبي داره فيلم‌برداريش ميتونم بگم عاليه..
5702	صفحه نمایشدر قسمت جلویی گوشی، صفحه نمایش بسیار بزرگ 4.8 اینچی Super AMOLED با رزلوشن 720x1280 قرار دارد که کیفیت فوق‌العاده بالایی دارد.
5703	کيفيت صفحه نمايش عالي..
5704	جنس بدنه این تبلت کوچک نیز همانند تبلت های 9.7 اینچی ساخت اپل، تماما از آلومینیوم است همین موضوع باعث می‌گردد که در این زمینه اپل مجددا بسیار موفق عمل نماید.
5705	50x زوم پردازشگر digic5 همه چي عاليه
5706	در پشت این لنز نیز سنسور تصویر 14 مگاپیکسلی دوربین قرار گرفته که هرچند از نوع CCD است ولی رزولوشن بالایی را ارائه می دهد در شرایط نوری خوب می توانید عکس‌هایی بسیار با کیفیت را با آن تهیه کنید.
5707	در هر حال اپل هميشه مشترياي خودشو داره
5708	سلام ۲روزه خريدمش به نظرم گوشي خوبي مياد در ضمن خيلي هم دخترونه خوش‌دسته من دوسش دارم.
5709	قيمتش واقعا به صرفه است!
5710	همانند G575، کیبورد G585 نیز تجربه تایپی فوق‌العاده خوبی را ارائه می‌کند.
5711	من همه چيزش چک کردم خيلي خوبه گرافيکشم خوبه بازي ها رو راحت روان مياره
5712	آنطور که اپل ادعا می کند آیپاد شافل دارای طراحی فوق العاده است، که البته ادعایی غیر واقعی نیست.
5713	با خيال راحت بخريد.
5714	پردازنده عالي..
5715	بدنه این گوشی در چهار رنگ آبی، قرمز، زرد البته مشکی طراحی ساخته شده که انتخاب رنگ‌ها نیز به بهترین جذاب‌ترین شکل صورت پذیرفته است.
5716	در ضمن کيفيت بسيار بالايي هم داره هم از لحاظ صدا هم دوربين.
5717	مثلا وقتی دوربین را بر روی مود Smart Auto می‌گذارید، به صورت خودکار توانایی نوع صحنه، میزان نور محیط دیگر پارامترها را دارد تا تنظیمات را بر روی بهترین حالت قرار دهد تا با کیفیت ترین تصویر بدست آید.
5718	من تازه اين دوربين رو از ديجي کالا خريدم با تشکر از سايت خوب ديجي کالا بايد بگم اين دوربين خيلي نسبت به مبلغ خريدش با ارزش است کيفيت عکس خيلي خوبي داره
5719	کارش بيسته
5720	در نهایت قطر اعجاب انگیز آن که تنها 7.6 میلی متر می‌باشد.
5721	همه چيزش عاليه,مثلا تو تاريکي کامل ميشه عکس هايي رو گرفت که واقعا شگفت زده ميشين,عکس هاي پانوراماي خوبي ميگيره حتي از سوژه هاي متحرک,فيلم برداريش معرکه است,ولي تا حالا فرصتي پيش نيومده که عکس هاس سه بعديش يا پانوراماي سه بعديشو چک کنم ,چيزي که دوستاي عزيز ديگمون هم اشاره اي بهش نداشتن!
5722	واقعا ازش راضيم به نظرم هم از بابت اينترنت هم شارژ باطري برخلاف نظر دوستان بسيار خوب جواب داده.
5723	سلام به نظر من بهترينه.
5724	هم که هميشه برتر بوده مخصوصا در دسته تبلت اين محصول که اندازه کوچک تر هم هست ديگه عاليه.
5725	این اسپیکرها به راحتی می‌توانند صدایی با کیفیت تر بلندتر از متوسط نوت‌بوک‌ها‌ی همرده تولید کنند.
5726	من تا حالا از اين بهتر نداشتم همه چيش عاليه از سي پي يو اش گرفته تا سيستم عاملش!
5727	از فلش به طور کامل پشتیبانی می‌شود حتی صفحات اینترنتی سنگین به راحتی به سرعت باز شده همه چیز بسیار روان است.
5728	حساسیت لمسی خود نمایشگر هم کاملا عالیست.
5729	من خيلي بين ۶۰۰D با ۵۱۰۰D مونده بودم با کلي تحقيق ۶۰۰D رو گرفتم راضيم واقعا
5730	برای مثال مدل 15.6 اینچی که از پردازنده Core i3 کارت گرافیک مجزای GeForce GT 520MX استفاده می‌کند، در تست مرورگری اینترنت از طریق Wi-Fi روشنایی صفحه متوسط، توانست بیش از ساعت شارژ دهی کند که میزان بسیار خوبیست.
5731	در ضمن Siri از آن جایی که با شما مکالمه‌ی متقابل دارد بسیار واقعی جذاب به نظر می‌رسد.
5732	این یک رکورد شگفت انگیز است.
5733	این کار فیلم برداری را برای شما بسیار سهل آسان می‌سازد.
5734	واقعا از نظر ارسال سريع کيفيت عالي بسته بندي بايد از ديجي کالا تشکر ويژه کرد.
5735	در کل همان‌طور که از یک محصول ساخت کمپانی ایسوس انتظار می‌رفت، کیفیت ساخت گوشی بسیار خوب بوده بدنه از استحکام بالایی برخوردار است.
5736	بايد بگم عاليه بي نظير واقعا معرکه است
5737	عمل فوکوس خودکار آن نیز خیلی سریع دقیق است.
5738	لولایی که نمایشگر را نگه می‌دارد کاملا مستحکم است دکمه‌ها نیز بازخورد خیلی خوبی دارند.
5739	علاوه بر این‌ها مودهای صحنه‌ی خیلی مختلف متنوعی هم وجود دارند که می‌توانید از بین آن‌ها انتخاب کنید.
5740	نسبت به مدل قبل (600d) بهبود هايي داشته که کارايي اون رو بسيار افزايش ميده
5741	در کل گوشي خوبيه هميشه براي کسايي که دوست دارن يه گوشي خوب قوي کوچيک داشته باشن، کاملاً مناسبه
5742	دوربين 13 هم که ديگه حرفي نميذاره!
5743	واقعاً بگم عالي!
5744	سخت افزار معرکه اي داشت که معرکه تر شده با وجود رم گيگ ديگر آيفون از رقابت خط خورد
5745	در تست‌های سخت افزاری، این تبلت بسیار قدرتمند تر از Samsung Galaxy Tab 10.1 Asus TF300 نشان داد که این خبر بسیار خوبی است.
5746	بيشتر از قيمتش مي ارزه دوربين بسيار کار امدي است.
5747	به هر صورت ویدیوها عکس های گرفته شده با این دوربین کیفیت بسیار بالایی دارند صدا هم با کیفیتی بسیار خوب، به صورت استریو بهتر از مدل های پیشین ضبط می شود.
5748	کیفیت نمایشگر خیلی خوب است به دلیل لمسی بودن، باعث شده که بیشتر دکمه‌های فیزیکی از روی بدنه‌ی دوربین حذف شوند.
5749	سلام من راضيه راضيم واسه اونايي که اپل دوست دارن قيمت پايين تري ميخوان هزينه کنند اين عاليه
5750	نتیجه تست‌های مختلف صورت گرفته توسط سایت معتبر آناندتک نشان می‌دهد که باز هم باید آیفون را قدرتمندترین گوشی موجود تا به امروز بنامیم.
5751	هارد خيلي خوبيه من واقعا راضيم هيچ مشکلي باهاش ندارم
5752	در حقیقت در این شوتینگ مود می‌توانید همه‌ی پارامترهای نوردهی از جمله سرعت شاتر، دیافراگم، ‌ایزو همه دیگر تنظیمات را بر عهده بگیرید تا کاملا حرفه‌ای، دلخواه خلاقانه عکاسی کنید.
5753	شکي نيست که سوني به يکي از بهترين کمپاني هاي موبايل تبديل شده.
5754	بدین صورت که برای عکاسی با آن کافیست که دوربین را به سمت سوژه نشانه بروید دکمه شاتر را بفشارید تا بهترین با کیفیت ترین عکس گرفته شود.
5755	واقعا‎ ‎عاليه، سيستم‎ ‎عالي
5756	خدا رو شکر پرينتر خوبي هست هم سرعتش بالاست هم کيفيتش که تا حالا خوب بوده مدت زيادي نيست که دارمش اما ازش راضي هستم
5757	در نهایت اگر به دنبال کامل‌ترین بهترین مالتی مدیا پلیر همراه موجود در بازار هستید، iPod Touch نسل پنجم، تنها انتخاب شما خواهد بود!
5758	رنگ‌آمیزی بسیار زیبایی دارد با وجود پلاستیکی بودن خیلی استایلیش است.
5759	اين گوشي هم يه شاهکاره ديگه از سونيه.
5760	به محض در دست گرفتن این تبلت، اولین چیزی که توجه شما را به خود جلب خواهد کرد، طراحی منحصر به فرد آن است.
5761	سلام من هم اين دوربين رو از همين سايت خريدم از نحوه سرعت عملشون در ارسال کالا بسيار ممنون هستم در مورد دوربين هم بايد بگم که حدود يک هفته اي باهاش درگير شدم اصلا نه تو کارش نيست از نظر ظاهري هم کوچک با کيفيته با اينکه عکاس نيستم مبتدي هستم عکسهاي قشنگي باهاش گرفتم ميتونم بگم به يکي از آرزوهام که همون گرفتن عکسهاي خوب با کيفيت بود رسيدم در کل ازش راضي هستم حالا ببينم تو ايام عيد چکاره هستش بعد از تعطيلات نظر کلي رو مينويسم
5762	پي اس ويتا بهترين کيفيت صفحه‌نمايش در تمام دستگاه هاي قابل حمل جهان حتي بالاتر از رتيناي آيفون 5.
5763	فیلم های گرفته شده با این تبلت جزئیات قابل قبولی را نشان داده از کیفیت صوتی بسیار مناسبی برخوردارند.
5764	در عین حال در زوم کامل توانای ارائه بزرگنمایی تا 30 برابر را دارد که بسیار عالیست در سطح سوپرزوم ترین دوربین های دنیا قرار می گیرد.
5765	سلام گوشى هاى اچ تى سى واقعاً عاليند زيبا مخصوصاً تو استحکام بدنه.
5766	WX170 مجهز به نمایشگر اینچی با کیفیت بسیار بالای 921000 نقطه است این در حالیست که WX100 نمایشگر 2.7 اینچی 460000 نقطه ای دارد.
5767	به نظر من رنگ سفيدش شيک ترين رنگه..
5768	عکاسی با این دوربین کار بسیار ساده ایست بدین ترتیب که کافیست آن را بر روی مود اتوماتیک قرار دهید سپس با نشانه رفتن آن به سمت سوژه دکمه شاتر را بفشارید تا بهترین با کیفیت ترین نتیجه بدست آید.
5769	در بازاري که اکثر برندها تقريبا يکنواخت مشابه کار کردند اين طراحي واقعاً بي‌نظيره اين در حاليه که از اغلب ياشايد همه هم رده هاي خودش سبکتر هم هست.
5770	بسيار خوش‌دست عالي هست البته حتما براش قاب ژله اي محافظ ضدخش صفحه‌نمايش بگيريد..
5771	264 را نیز دارد که عالیست.
5772	من ماهي هست خريدم اشکالاتش اينه که کيفيت دوربين رو تبلت کم ميشه, خيلي ناچيز داغ ميکنه جاي اسپيکر بده چون وقتي تبلت استفاده ميکنين دستتان مياد روش ولي هيچ کدوم از اينا براي من مشکل ساز نبوده بقيه اش عاليه مثل کيفيت بالا اسپيکر مخصوصا تبلت هر دوربين عاليه مخصوصا اصلي که ۱۳ مگاپيکسله کيفيت بالا LCD مخصوصا گوشي که خارق العادست سنگين ترين برنامه ها هم روان اجرا ميشن خيلي شيکه بدنه محکم طراحي جالبي داره درکل اون حسي که ميخواين يک تبلت عالي يک گوشي هوشمند بهتون بده رو اين بهتون ميده!
5773	**از لحاظ زيبايي معرکست!
5774	پنل Super IPS+ استفاده شده نه تنها روشنایی فوق‌العاده ای دارد به راحتی می‌توان در تمام شرایط نوری با آن کار کرد، بلکه زاویه دید آن نیز بی نظیر است چنین صفحه ای نمایشی را تا به امروز بر روی هیچ تبلتی مشاهده نکرده بودیم.
5775	درآخر بايد اعتراف کنم که سي‌پي‌يو اون تحت هيچ شرايطي کم نمياره.
5776	تو همه تست ها سامسونگ نوت فوق العاده عمل کرد.
5777	به نظر من واقعا فوق العاده اس ارزش خريدو داره.
5778	مرورگر قرار گرفته بر روی این تبلت به صورت پیش فرض Google Chrome است که مخصوص اندروید 4.1 طراحی گردیده است دارای مزایای بسیاری است.
5779	به نظر من خيلي عاليه
5780	من يکي دارم خيلي هم شيک بادوام هستش يه راهنمايي:حتما از برنامه iTunes استفاده کنيد آهنگ هاتون رو همينجوري داخل خود آي پاد شافل کپي نکنيد که کار نميکنه.
5781	صفحه نمایش پیش از عرضه Infinity، تبلت Transformer Prime بهترین کیفیت صفحه نمایش را در بین تبلت های اندرویدی داشت ولی Infinity با بهره گیری از یک صفحه نمایش Full HD با دقت 1920x1200، روشنایی بیشتر رنگ‌های طبیعی‌تر، توانست تخت پادشاهی را از Prime بگیرد.
5782	کافی است که بر روی این مود بروید، دوربین را به سوی هر سوژه‌ای که خواستید نشانه بروید دکمه‌ی شاتر را بفشارید تا خود دوربین به صورت خودکار نوع صحنه، شرایط نوری محیط، نقاط فوکوس دیگر پارامترها را تشخیص دهد تنظیمات را بر روی بهترین حالت بگذارد تا با کیفیت‌ترین عکس بدست آید.
5783	سخت افزارپردازنده یک گیگاهرتزی در کنار تراشه Qualcomm، پردازنده گرافیکی 245 مگاهرتزی رم 512 مگابایتی این گوشی باعث شده که Neo به سریع‌ترین قدرتمندترین گوشی تولید شده در خانواده Neo تا به این لحظه تبدیل گردد.
5784	این در حالیست که مودهای عکاسی P,A,S,M انتخاب‌ها امکانات بیشتری را به شما در تنظیم پارامترهای نوردهی می‌دهند تا کاملا حرفه‌ای خلاقانه عکاسی کنید.
5785	کیبورد تاچ پدکیبوردی که سامسونگ بر روی این لپ‌تاپ‌ها قرار داده است واقعا با کیفیت است.
5786	همان طور که میدانید صفحه نمایش iPhone 4S یکی از برترین صفحه نمایش‌های موجود در بازار به شمار می‌رفت.
5787	ANGRY BIRDS TEMPLE RUN 2رو راحت اجرا ميکنه.4.بسيار شيک وخوش دسته.
5788	همه چيزش خوبه نسبت به قيمتش واقعا عالي هست عکس هاي خوبي ميگيره سريع هست حس عکاسي حرفه اي رو به کاربرش ميده.
5789	اما توانایی زوم 30 برابر 24 برابر هم برای ثبت سوژه های بسیار دور دست خیلی عالیست.
5790	من اين دورينو خريدم واقعا عاليه حرف نداره
5791	بهترين گوشيه که تا به حالا باهاش کار کردم مخصوصا سرعت دوربين صدا اينترنت خوش‌دست بودنش نسبت به قيمتش عاليه
5792	فلاش LED این دوربین فوق‌العاده قدرتمند است.
5793	اينچي بازاره کيفيت صفحه نمايش به جرات ميگم بهترين صفحه نمايش بعد از آيفون مي باشد اثر براويا انجين رو به خوبي ميشه حس کرد حتي زاويه ديد عالي!
5794	این دوربین از فن آوری های عکاسی خیلی خوبی چون تشخیص لبخند تشخیص چشم بسته هم بهره می‌برد توانایی عکاسی به صورت پانوراما را نیز دارد.
5795	عکاسی با این دوربین ها کار بسیار ساده ای است.
5796	من دارم تو فيلمبرداري کيفيت صدا تصوير واقعاً عاليه
5797	حتما يکي بخريد.
5798	در تست تماشای ویدئو با Wi-Fi روشن روشنایی ثابت، Retina MacBook Pro توانست بیش از هفت ساعت نیم شارژ دهی کند که میزان فوق‌العاده بالاییست.
5799	نصب برنامه بدون ايراد بدون هنگ کردن 10.انتن دهي واي فاي بلوتوث بسيار عالي معايب رم 387 آزاد 1.
5800	در کل عاليه به نظرم
5801	کيفيت عکسش توي هر شرايطي گرفتيم عالي بدون خطاي رنگ کار کرد عکاسي سه بعدي پانوراما که بسيار عاليه
5802	در ضمن تاچ پد G585 کاملا از فرمان‌های چند لمسی (مالتی تاچ) پشتیبانی می‌کند.
5803	استقامتشم خوبه وقتي تو دست ميگيريش کيفيت ساخت رو حس ميکني اگر دنبال يه هارد بي دردسر ميگردين از لحاظ اندازه سرعت استقامت اين عاليه.
5804	اما در کل، کار با این تبلت کاملا لذت بخش است که سرعت عمل بسیار خوب آن در کنار تاخیر های کم تجربه جدیدی را به کاربر خواهد داد
5805	به نظر من از نظر کيفيت از پناسونيک FZ200 ,sony vx 200 يک سر گردن بالاتره
5806	اما با وجود استفاده مایکروسافت از پنل Touch LCD در یک لایه، دید در زاویه همچنین عملکرد این صفحه نمایش در زیر نور آفتاب، بسیار عالی راضی کننده خواهد بود.
5807	این گوشی به راحتی در دست جای گرفته به دلیل ابعاد بسیار خوبی که دارد، کار کردن با آن با یک دست بسیار راحت است هنگامی که آن را دست می‌گیرید، انگشت شست شما به راحتی می‌تواند تمام نقاط صفحه نمایش را لمس کند.
5808	میزان شارژ دهی این باتری در کانفیگ های مختلف، بسته به پردازنده، پردازشگر گرافیکی سایز صفحه نمایش، متفاوت است ولی میزان شارژ دهی همگی بسیار خوب بوده فراتر از رقبای هم قیمتشان است.
5809	در کل همانطور که گفتیم، M50 دوربین فیلم برداری بسیار خوب دیگری از کانن است که کاملا کوچک سبک ساخته شده در ضمن از امکانات فن آوری‌های پیشرفته خوبی بهره می‌برد.
5810	این مرورگر از Adobe Flash هم پشتیبانی می‌کند محتوای آن از قبیل ویدیو گرافیک نیز کاملاً عالی اجرا می‌شود.
