	0
7485	کمبود رم توی اس واقعا آزار دهنده نیست
7486	این لنز فوق‌العاده سریع است
7487	فکرکنم با JB هم که براش میاد بیشتر هم بشه
7488	اکسپریا ری بدنه باریک بسیار شیک داره که در عین حال باید از آن محافظت بسیار کرد به دلیل این که ۱- لنز دوربین آن هیچ محافظی ندارد
7489	همگی محصولات اپل در زمان معرفی یک سورپرایز برای عاشقان تکنولوژی محسوب میشد هر کدام در نسل بعدیشان امضای مخصوص خودشون رو داشتن برای مثال siri در ۴s یا retina در New Ipadاین نوآوری‌ها همیشه اپل رو یک سر گردن از رقباش بالاتر نگه میداشت
7490	من این لپ تاپ رو خریدم ازش هم راضیم
7491	مایکروسافت تبلیغات زیادی برای این سیستم عامل انجام داده_بود کاربران انتظار زیادی از نسخه‌ی جدید سیستم عامل موبایل کمپانی مایکروسافت داشتند
7492	این برنامه بسیار کامل مجهز است امکانات بسیار زیادی دارد
7493	یکی از دلایلی که صفحه نمایش تمام آیفون‌ها ۳٫۵ بود اینه که با یکدست به راحتی میشه با اونها کار کرد
7494	Asha با طراحی زیبای خود بسیاری از کاستی‌های خود را پوشش داده_است
7495	این دوربین از یک لنز با زوم فوکوس ثابت بهره می‌برد که نسبت گشودگی دیافراگم آن ۲٫۸ است
7496	نازکی سبکی عالی
7497	توصیه به بستن فن اکسترنال روی پاور دستگاه نمی‌کنم چون مضرات خاص خودش رو داره ممکنه به مرور زمان به دستگاهت آسیب برسونه
7498	منم مثل خیلی‌های دیگه عشق نیکون کانن رو داشتم
7499	باز هم طبق روال این دوربین دارای همه‌ی مودهای عکاسی از مود کاملا اتوماتیک خودکار هوشمند گرفته تا مودهای دستی PASM را دارا می‌باشد
7500	همشون شبیه هستن
7501	این مشکل چاره‌ای هم دارد با خرید دایو اکسترنال اپل که آن هم BlueRay را پشتیبانی نمیکند تا بتوان سیستم عامل Windows را در این مدل نصب کرد۲-سیستم عامل Windows در MacBook‌ها آن علکردهای میانبر خود را ندارد از جمله عملگرهایی که نبودشان را احساس خواهید_کرد دگمه Print Screen Menu Ctrl+Enter در مرورگرها می‌باشد
7502	باورم نمی‌شد وقتی دیدم بازی‌های مختلفی چون پرندگان خشمگین تمپل ران
7503	xbox تا کنون در مدل با خصوصیات ظاهری متعلقات همراه متفاوت تولید عرضه شده_است با معرفی انواع مدلهای xbox شاید دیگر بدون نگاه کردن به نام مدل از روی کارتن بتوانید تشخیص دهید با چه ایکس باکسی روبرو هستید
7504	بازه‌ای که در آن نوت‌بوک‌های فوق‌العاده‌ای مانند سونی سری EH قرار دارند
7505	متشکرم
7506	مطالبی که عرض کردم به سادگی قابل قضاوت است
7507	فقط ایسوس با خودش یه داک قدرتمند داره که آزادی عمل بیشتری به شما برای انجام کاراتون می‌ده اپل هم gprs edge ۳G ۴G داره که همون طور که تو پست قبلی بهش اشاره کردم این مشکل با hotspot به راحتی قابل حله
7508	کارت شبکه بی سیم وجود کارت شبکه بی‌سیم با قابلیت پشتیبانی از انواع فرمت‌های انتقال داده در شبکه امکان ارتباط کنسول XBOX را با انواع شبکه‌های بی‌سیم مهیا می‌کند
7509	این حافظه همانند واحد پردازش گرافیکی از فن‌آوری نانومتری برای طراحی بهره می‌برد
7510	اما با اون پلی کم کم روزی ساعت رو بازی میکردم
7511	درضمن neo یک گوشی جانبی در کنار neoهستش وکمتر بهش توجه میشه دولوپرهای کمتری داره
7512	در کل از نظر کیفیت ساخت عملکرد ال جی در مورد این گوشی رضایت‌بخش بوده_است از لحاظ طراحی نیز به نظر ما طراحی Optimus VU زیبا شکیل است با این حال نظر در مورد زیبا بودن یا نبودن این گوشی را به شما می‌سپاریم
7513	اگه از این مورد چشم پوشی کنیم باید گفت گوشی فوق العاده عالی هست
7514	کیفیت دوربین اچ تی سی معمولا متوسط است قدرت رقبا را ندارد
7515	از خریدش واقعا راضی ام
7516	بنظرم عالیه
7517	من الان ۱هفته میشه از دیجی خریدم خیلی راضیم دوربین خوبیه به نسبت قیمتش امکانات زیادی داره مثل نمایشگر لمسی کیفیت فیلم برداری HD لرزشگیر تصویر وتشخیص چهره
7518	خوب این جا چی می‌بینیم
7519	فیلم برداری فریم بر ثانیه‌اش فوق العادس
7520	در بالای دستگاه در قسمت وسط آن یک صفحه نمایش وجود دارد
7521	صفحه نمایشش زیر نور اصلا معلوم نیست باتریش هم ضعیفه موقع مرور اینترنت هم یه ذره گیر میکنه صدای اسپیکرهاش هم ضعیف ولی با کیفیته
7522	همچنین درایور Linux هم بر روی سایت HP برای دانلود وجود دارد
7523	ورودی‌ها خروجی‌ها از لحاظ پورت‌ها بسیار کامل است
7524	سلام
7525	تنها عیبی که داره
7526	در این گوشی هم ویجت‌های متنوعی وجود دارد
7527	کارتون در همه زمینه‌ها مخصوصا نقد بررسی‌ها بسیار عالی کاربردیه
7528	در ضمن توی شب هم خیلی عالی فیلم می‌گیره
7529	جمع بندی همان‌طور که گفتیم سامسونگ برای در دست داشتن بازار به تولید مدل ارزان‌تر گوشی موفق خود یعنی گلکسی نوت دست زد با تولید گلکسی گرند آرزوی بسیاری برای داشتن یک گوشی بزرگ با قیمتی کمتر را بر آورده نمود
7530	برخی کمپانی‌ها با تولید اسکنرهای بسیار کوچک که تحت عنوان اسکنرهای دستی به بازار معرفی شدند توانستند کمک بسیار شایانی به افراد مختلف بکنند
7531	امیدوارم دیجی کالا به زودی این گوشی رو بیاره
7532	به روز رسانی از نظر مقدار نویز در حساسیت‌های پایین عکس‌های این دوربین وضعیت خیلی خوبی دارند
7533	من خودم خیلی رو خرید گوشی حساس هستم اما واقعا s۲ هیچ چی کم نداره
7534	چنان‌چه درایو شما مدل LG Hitachi یا Benq باشد یا این‌که از ورژن میان‌افزار درایو Samsung Toshiba استفاده نمی‌کنید برای اجرای بازی‌های XBOXباید آن‌ها را حتما روی DVD۹ دو لایه کپی کنید
7535	XBOX از هر نظر از ps۳ بهتره من هر دوتاشونم دارم
7536	پر سرعت
7537	در ضمن لومیا دارای گیگابایت حافظه داخلی است که با توجه به پشتیبانی این گوشی از کارت حافظه جانبی تا گیگابایت دیگر نیز می‌توان به آن اضافه نمود
7538	پرینتری چند کاره از رده‌ی Entry Level یا سطح مبتدی
7539	همچنین اگر یک عکس Raw+JPEG بگیرید ذخیره‌ی آن بر روی کارت حافظه حدود ثانیه به طول می‌انجامد که زیاد است
7540	شارژ آسان کاتریج با هزینه ناچیز هزار تومان برای گرفتن برگ گافی است
7541	صفحه نمایش هم نسبت به نسخه‌های قبلی زیاد فرقی نداره
7542	از نظر امکانات جانبی نیز همانطور که گفتیم دوربینی سطح مبتدی می‌باشد
7543	نویز کاسته شدن از غلظت رنگ‌ها جزئیات وقتی که از ایزو بالاتر می‌روید بدتر می‌شود تا در ایزوی به اوج خود برسد
7544	اصل بنای طراحی‌ اپل روی راحت‌ترین ساده‌ترین شکل ممکن است
7545	اگرچه وزن گوشی نسبتا کم هست گرم ولی وقتی اونو تو دست میگیرید حس خوبی به شما میده
7546	معایب نوکیا خیلی آزاردهنده است
7547	به هر صورت همانطور که گفتیم Nokia مناسب کاربرانی است که اولا علاقه‌مند به گوشی‌های نوکیا سیستم عامل سیمبین هستند دوما اینکه یک گوشی هوشمند پر سرعت لمسی با بدنه‌ی مستحکم نه چندان باریک می‌خواهند در ضمن می‌خواهند قیمت معقولی را هم بپردازند
7548	عالیه
7549	به علاوه این مرورگر اینترنت به کاربر این امکان را می‌دهد که صفحات اینترنتی مورد نظر را با دوستان خود از طریق SMS شبکه‌های اجتماعی به اشتراک بگذارد
7550	من خودم حدودا شش ماهه این دوربین رو دارم حرف نداره فیلم‌برداریش از دوربینای بزرگ خیلی بهتره اگه میخواین دوربینی در این حد بخرین بهترین گزینه ست بدون شک
7551	گاهی اوقات نیز می‌بینیم که برای فوکوس خودکار بر روی سوژه‌های مختلف این دوربین از فلاش برای پیدا کردن سوژه کمک به فوکوس بهتر بهره می‌برد
7552	دلیلش به سخت افزار بهینه‌تر برمیگرده
7553	Event Selection نیز کارآیی جالبی دارد
7554	ضبط ویدیویی هم می‌تواند با رزولوشن VGA سرعت فریم بر ثانیه انجام گیرد
7555	اولین آیتمی که به ذهن بنده خطور کرد تست قلم مخصوص ال جی بود که با اولین تاچ احساس کردم کمی بهتر از گلکسی نوت عمل میکنه ولی متأسفانه با کمی تعامل باز هم همون احساس گلکسی نوت بهم دست داد
7556	در زیر صفحه نمایش سه کلید لمس خازنی کنترلی گوشی‌های اندرویدی قرار دارد
7557	راستش باید اعتراف کرد که اگر من هم مثل خیلی‌ها One خریده_بودم از ورود این گوشی به بازار ناراحت می‌شدم
7558	نوکیا هم در عین سادگی گوشی بسیار پر امکاناتی می‌باشد به طوری که نمایشگر ۳٫۲ اینچی لمسی خازنی آن رزولوشن خیلی خوب پیکسل را ارایه می‌دهد کیفیت میلیون رنگ را دارد
7559	حسگر CMOS کیفیت خیلی بهتری داره از نظر باطری خیلی کم مصرف‌تر هست به نظر من که کیفیت عکس فیلمش فوق العاده هست
7560	سونی یه شرکت بزرگ پیشرفته ست
7561	تعطیله
7562	البته برای عاشقاش
7563	البته اگر این گوشی قیمت به مراتب پایین‌تری داشت حتما به عنوان گوشی دوم آن را خریداری میکردم به این دلیل که وزن آن بسیار کم است حافظه داخلی قابل قبولی دارد
7564	همانند Siri از برنامه Voice نیز می‌توانید برای انجام کلیه کارهای روزمره مانند تنظیم کردن ساعت چک کردن وضعیت آب هوا جستجوی مکان غیره استفاده کنید
7565	حرف آخر مثل نظر تمامی دوستان ری در این رنج قیمت بهترین انتخاب هست
7566	دوربینش هم که عالی صفحه‌ی نمایشی که در این گوشی استفاده کردند از نوع LED-Backlit lcd هست که این صفحه با رزولوشن اچ دی روی این صفحه قرار گرفته که بنظر من مناسب‌ترین سایز صفحه بهترین تناسب بین سایز رزولوشن هست رنگهای مشاهده شده از نمایشگر این گوشی هم زنده لذت بخش هستن با توجه به اینکه اسمارت فون قبلیم گلکسی اس بود جز بهترین صفحه‌ها بود فکر میکردم صفحه‌ی این گوشی خیلی بد باشه ولی اینطور نبود واقعا کم نداشت از گلکسی به جز چند مورد نا محسوس
7567	دوربین دوربین به کار رفته بر روی پدفون یک دوربین مگاپیکسلی می‌باشد
7568	اما بزرگ‌ترین نقطه ضعف مدل اول PadFone ضخامت وزن بالای داک تبلت بود هنگامی که گوشی را داخل داک تبلت قرار می‌دادید وزن کلی دستگاه به گرم می‌رسید
7569	متون در فونت‌های معمولی استاندارد تا کاملا شارپ با رنگ مشکی عمیق هستند
7570	بخصوص که نیاز به پاور برق شهر نداره
7571	بهترین مگاپیکسل با این اندازه سنسور در همه دوربینا بین تا
7572	عالی عالی عالی هیچ گوشی جلوی این حرفی واسه گفتن نداره من تو دبی تست کردم perfect
7573	صفحه نمایش رتینا LED-backlit واقعا شگفت انگیز است
7574	اما به نظر می‌رسد که این گوشی نیز جزو گوشی‌های موفق کمپانی ال جی قرار بگیرد
7575	دوربین‌های را می‌توانیم در یک دسته مدل‌های را در دسته‌ی دیگر قرار دهیم
7576	این مدل دارای تجهیزاتی تکمیلی برای اتصال به فرمان داشبورد کلاه بدنه خارجی انواع وسائط نقلیه از قبیل اتوموبیل موتورسیکلت دوچرخه جت اسکی است است
7577	در کل از نظر طراحی کیفیت ساخت این تبلت می‌توان گفت که بسیار مناسب رضایت بخش بود ما را راضی نمود
7578	سلام اول از هم درپاسخ به رضای عزیز باید بگم غیر از محصولات اپل بعضی از محصولات دیگه هم از نانو سیم استفاده میکنند که مشکل نیست حل میشه اما آیفون
7579	تمام لوازمی که در پک Core Arcade موجود نیستند را می‌توان به صورت جداگانه خریداری نمود به کنسول اضافه کرد
7580	دارای کرنل قدرتمند Doom lord که امکانات بسیار زیادی به گوشی اضافه میکنه وخیلی چیزهای دیگه
7581	البته جدیدا آپدیت ۴٫ این گوشی اومده که با آپدیت کردن گوشی کاملا این مشکل رفع میشود
7582	اپل همیشه به ایده‌های نو به نوآوری شهرت داشته
7583	به صرفه نیست
7584	باتری لیتیومی این دوربین در یک بار شارژ کامل می‌تواند برای گرفتن تا عکس را پشتیبانی کند این در حالیست که باتری HX تنها توانایی گرفتن تا عکس را داشت
7585	من این حرفو قبول ندارم
7586	در کل ازش راضیم تا وقتی که سرو کارم به سازگار افتاد با خدمات ضعیفش
7587	من که فکر میکنم اپل شگفتی‌های بعدیش رو برای محصولات بعدیش نگه داشته چون تا امروز هم هر چیزی که معرفی کرده توسط کمپانی‌های دیگه کپی شده مثل طراحی گوشی هاش Siri حتی خود iOS
7588	اما در تست‌ها‌ی مصرف باتری که انجام دادیم در دو تست استرس زیاد استفاده‌ی معمولی ما به ترتیب توانستیم شارژدهی ساعت دقیقه ساعت دقیقه را از آن شاهد باشیم
7589	من مدت هاست۴sدارم واقعا اینکه میگن مشتریان اپل بهش وفادارند راسته من دیگه هرکاری میکنم نمیتونم از آیفونم جدا بشم قدرت کیفیت ساخت بدنه صفحه نمایش بی نظیر سیستم عامل بی رقیب هیجان اپلیکیشنهای فوق العاده
7590	بزرگترین مزیت دوربین‌های سوپرزوم این چنینی قابلیت‌های فراوانی است که به شما در عکاسی از چشم اندازهای گسترده تا مناظر بسیار دوردست می‌دهند
7591	اما هرچی سعی کردم از یه شئ متحرک یه عکس درست حسابی بگیرم نتونستم در تمامی عکسها بصورت تار ثبت میشد
7592	دراخر باید بگم ایفون۵گوشی که تو دنیا حرف اولو میزنه
7593	با سلام من به تازگی این دوربین رو خریدم
7594	پورت‌های Component out AV out DC Power در قسمت سمت راست هستند
7595	در ضمن به نظر من بهترین مدل این کنسول هم Elite هستش چون با داشتن یک هارد قوی می‌تونید بازی‌ها رو روی اون نصب کنید تا در حین بازی هم سرعت لود بالا بره هم دستگاه اذیت نشه همچنین این دستگاه لوازم جانبی بسیار خوبی هم داره که احتیاجات کاربران را حل میکنه
7596	باقی خرده مشکلات واسه هر گوشی هست
7597	انصافا ios سیستم ساده راحت فوق العاده ایه من خودم باهاش کار کردم حسی که تو دست گرفتن آیفون بهت میده رو با هیچ گوشی دیگه‌ای نمیتونی تجربه کنی ابعادش راحتی استفادش فوق العادست من خودم one دارم فکر نمیکردم کیفیت صفحش از گوشی خودم بالاتر باشه ولی خودمونیم صفحه آیفون یه چیز دیگست
7598	باطریش راضی کننده نیست
7599	به عبارت دیگر در نمایشگرهای با رزولوشن کم تصاویر به صورت شطرنجی دیده_می‌شوند
7600	مزایای بی نظیر این محصول مثل زیبایی طراحی آن هوشمندی آن در بازی به ویژه خدمات اینترنتی آن برای بازی با کاربران دیگر این محصول را در اقصی نقاط جهان بسیار بهتر تحسین آمیزی با رقیب اصلی خود یعنی ps۳ خود دارد ولی از جهت دیگر دارای معایبی مثل نداشتن درایو بلوری بازی هایی با اجرای ضعیف‌تر نسبت به ps۳ می‌باشد که این موجب شده تعدادی ازکاربران رغبت خود را از دست دهند
7601	عاشق پیشنهاد‌های ویژه هستم ممنون
7602	نرم افزار game center اگه یک بار از این نرم افزار استفاده کنید عاشقش می‌شوید
7603	نرم افزار سیستم عامل به کار رفته بر روی این تبلت نسخه ۴٫۰ از سیستم عامل قدرتمند اندروید می‌باشد
7604	من الان نوت۱دارم از فتوشاپش لذت میبرم میتونم بگم بهترین فتوشاپ‌های دنیا روی نوت۱ ریخته شده بی رقیبه نوت‌ها یه قلم به نام spen دارن که کار باهاش مثله رویا میمونه هرکی داره واقعا یه نعمته قدرشو بدونه حتما باید باهاش کار کرده باشین تا اون حس رو کنین از لحاظ قیافه که میدونین ایفون رقیب نداره
7605	نوت بوک من پیش این کم میاره
7606	هرچه کنتراست بیشتر باشد رنگ مشکی تاریک‌تر رنگ سفید روشن‌تری خواهیم_داشت بنابراین تصویر با کیفیت بالا نمایش داده_خواهد_شد
7607	سیستم تکامل هوشمند Smart Evolution سامسونگ ابعاد فنی مهندسی تلویزیون شما را بطور کامل عوض می‌کند بدون اینکه نیاز به تعویض کل دستگاه باشد
7608	این هسته کم مصرف زمانی فعال می‌شود که Infinity در حال انجام کارهای سبک مثل تماشای ویدئوهای Full HD یا مرورگری اینترنت باشد
7609	مرسی دیجی کالا
7610	۲ماه میشه که این لپ تاپ رو خریدم
7611	حالا هم تجربه شخصی خودم رو مورد نقد گذاشتم تا شما دوستان هم به کار بگیرید این گوشی از نظر سرعت اجرا از duos desire خیلی سریعتره نسبت به نوت سرعت نسبتا کمتری داره نه خیلی نسبت به نوت خوب مسلما کمتر به لحاظ هنگ در منوی کاربری که میشه گفت به ندرت مگر برنامه در حال اجرا زیاد باشه
7612	پخش فیلمhdتوسط برنامه‌ی mx video
7613	این دستگاه قابلیت ارسال دریافت فکس را دارد ولی فاقد گوشی می‌باشد
7614	رنگ‌های زنده‌تر برای تصاویری بهتر قابلیت بهبود دهنده گسترده رنگ‌ها Wide Color Enhancer Plus سامسونگ با بهره گیری از یک الگوریتم پیشرفته ارتقای کیفیت تصویر می‌تواند کیفیت هر تصویری را بهتر ساخته جزییات پنهان را آشکار سازد
7615	فقط ای کاش زودتر بیاد قیمتشم زیاد با فرق نکنه
7616	متاسفانه این دستگاه امکان چاپ بر روی CD را ندارد که اگر این ویژگی را نیز داشت می‌توان گفت دیگر چیزی کم نداشت ولی با این حال باز هم یکی چاپگر بسیار مناسب از لحاظ کارکرد همچنین قیمت است
7617	منظورم IOS هست
7618	گوشی نوکیا asha هم با دو سیم کارت میتواند هم ردیف ارزان قیمت این گوشی باشد
7619	یک اس دی کارت گیگ گذاشتم روش ولی نمیدونم چرا برنامه‌ها رو نمیتونم روی گیگ نصب کنم با فایل منیجر هم فقط میتونم عکس موسیقی کپی کنم روی این حافظه برنامه‌های نصب شده هم فقط بین دو حافظه یک گیگابایت جابجا میشند
7620	با این حال صفحه کلید ASUS نیز کاملا دوست داشتنی است
7621	لپ تاپ خوبیه
7622	همانند بقیه‌ی دوربین‌های این سری مجهز به سنسور تصویر ٫۱ مگاپیکسلی CCD است
7623	زیرا گوگل معتقد است که عکاسی فیلم برداری با تبلت چندان مورد توجه استقبال کاربران قرار نگرفته_است بیشتر آن‌ها تمایل به استفاده از تبلت خود برای برقراری تماس‌های ویدیویی دارند به همین دلیل یک دوربین ۱٫۲ مگاپیکسلی در قسمت جلوی این دستگاه قرار گرفته_است که برای این منظور کافی به نظر می‌رسد
7624	X-Pro۱ طبق معمول یک دوربین حرفه‌ای توانایی عکاسی در فرمت RAW را دارد از شوتینگ مودهای PASM هم بهره می‌برد
7625	در قلب این تبلت پردازنده دو هسته‌ای TI OMAP با فرکانس یک گیگاهرتز به همراه یک گیگابایت حافظه RAM قرار دارد
7626	پیش از توضیح درباره‌ی بهتر است مطلبی را بیان کنیم
7627	سرعت عکس‌برداری فیلم‌برداری هم فوق‌العاده است
7628	بعلاوه این دوربین مجهز به لرزش گیر تصویر هم می‌باشد که تکان‌های ناشی از حرکات تند را تا حد ممکن کاهش دهد
7629	طراحی منحصر به فرد Tegra شامل یک پردازنده چهار هسته‌ای به علاوه یک هسته مجزای کم مصرف است
7630	البته اگه زوم اپتیکالش بیشتر بود بهتر میشد
7631	البته تحول در طراحی‌های خود
7632	همچنین تنوع مود بسیار خوبی برای انتخاب مود‌های مختلف عکاسی وجود دارد تا با آن‌ها بتوان عکس‌هایی با افکت‌های مختلف را ثبت نمود
7633	من اس۳ میخواستم ولى رم۱ واسم کم بود
7634	دوستان کی میگه فقط سفید هست رنگ تمام سیاه هم وجود داره فکر نکنم با صرف باشه چون قیمت دلار رو می‌دونید وگرنه بهترین هست این به وضوح معلومه
7635	انصافآ تبلت خوبیه
7636	این روزها که همه از گوشی لپ تاپ تبلت استفاده می‌کنن پرینتر بدون وای فای نمی‌تونه جذابیت چندانی داشته باشه خصوصا با این قیمت در حالی که اچ پی پرینترهای بسیار با کیفیت ارزونی رو ارائه می‌کنه که هم صفحه‌ی لمسی هم وای فای دارن
7637	روح ارتباطی آیفون فایو با یک عدد سیم کارت رایتل معنی میشه در ضمن اگر تمام قابلیت‌های بی نظیر سخت افزاری آیفون رو در نظر نگیریم سیستم عامل اپل هیچ حرفی برای گفتن نمیذاره به هیچ وسیله هوشمند قابل حمل دیگه‌ای اجازه عرض اندام نمیده در کل واقعا عالیه مطمئنا اگر کسی فقط یک بار یکی از محصولات اپل بخصوص ایفون رو خریداری تجربه کنه دیگه هیچ وقت سراغ هیچ برند مدل دیگه‌ای نخواهد_رفت
7638	این درایو نوری از کارایی بالاتر نویز کمتری نسبت به نسخه قبلی برخوردار است
7639	این امکان باعث می‌شود که این دوربین‌ها کاملا مناسب کاربران مبتدی قرار گیرند
7640	این گوگل داره چی کار میکنه
7641	در نهایت GALAXY Tab یکی از بهترین تبلت‌های موجود در بازار برای کسانی به دنبال یک تبلت کوچک با امکانات فوق العاده می‌گردند بسیار مناسب است
7642	تو رده خودش بهترینه ولی به صرفه نیست
7643	بیشتر قسمت‌های بدنه‌ی آن هم از مواد قابل بازیافت بسیار عالی ساخته شده‌اند
7644	همینطور اپل برتری‌های دیگه‌ای هم نسبت به گوشیهای اندرویدی داره اما یه سری برتری‌ها هم اندرویدی‌ها نسبت به اپل دارن مثلا باید واقع بین باشیم که تو کشور ما نمیشه از حتی ٪امکانات نرم افزاری اپل استفاده کرد اما تقریبا بسادگی میشه از ٪امکانات گوشیهای اندرویدی لذت برد
7645	این سایز سنسور بزرگتر از سایز ٫۳ اینچی است که بر روی دوربین‌های کامپکت معمولی استفاده می‌شود سازی در حد ۷٫۴X۵٫۵ میلی متر دارد
7646	HX دوربینی فوق‌العاده پیشرفته خوب یکی از گران قیمت‌ترین دوربین‌های رده‌ی خود در سال بود
7647	لبه‌های گوشی انحنای بیشتری گرفته‌اند گوشی دیگر آن حالت مستطیلی را ندارد
7648	پلیر گوشی به صورت پیش فرض از زیرنویس فارسی پشتیبانی میکنه فقط باید اسم فایل تصویری فایل زیر نویس دقیقا یکی باشه
7649	بدون استفاده
7650	من خودم one دارم ولی تو گوشی‌های سامسونگ اینو حتی ازs۳ بیشتر میپسندم
7651	یعنی همه گوشی‌ها از نظر عملکرد یکی هستند ولی از اینجا به بعد رو دقت کنین برای انتخاب روی این گزینه‌ها دقت کنین
7652	این نسخه که به دلیل وجود پروژه کره نسخه بسیار روان‌تری نسبت به نسخه محسوب می‌گردد بر روی کمتر گوشی هوشمندی در حال حاضر موجود است
7653	فیلم‌های گرفته شده روان بوده تصاویر بسیار شارپ می‌باشند
7654	صفحه نمایش کم نظیر از نوت بهتره
7655	از نظر پورت‌ها اتصالات این دوربین کاملا غنی است
7656	کافی است کیت تکامل هوشمند Smart Evolution سامسونگ را در تلویزیون خود قرار دهید بگذارید جادوی خود را اجرا کند
7657	اما عکس سانتی متر بر روی یک صفحه‌ی A۴ حدود ثانیه به طول انجامید
7658	clear zoom باعث می‌شود که در زوم عکس کاملا واضح گرفته_شود یعنی دوربین به طورخودکار عکس میگیرد از ترکیب آنها یک عکس کاملا واضح ارایه می‌دهد
7659	برای من تجربه استفاده از XBOX حدود دو سال است که شکل گرفته در این مدت هرگز با چندین ساعت بازی که گاهی وقتها به ساعت میرسه هرگز مشکل فنی باهاش نداشتم
7660	متأسفانه عکس‌های گرفته شده با دوربین این تبلت از کیفیت رضایت بخشی برخوردار نیستند
7661	پردازنده عالی ای که تقریبا جوابگوی تمامی نیاز‌های شماست
7662	پس اگر به دنبال داشتن یک گوشی دو سیم کارته بزرگ هستید بدون شک Galaxy Grand Duos انتخاب شماست نهایتا مدل تک سیم کارته آن هم برای طرفداران گوشی‌های بزرگ ولی با قیمت ارزان‌تر تولید شده_است
7663	هنگامی که سیستم در حال انجام پردازش‌های سنگین است فن‌های خنک کننده فعال شده هوای خنک را از چپ راست قسمت پایینی دستگاه به داخل هدایت کرده از دریچه‌های خروجی خارج می‌کنند
7664	ps۳ واقعا فوق العاده اس
7665	XBOX Elite این بسته‌بندی در سال عرضه شده با بسته‌بندی Premium متفاوت است
7666	این لنز در حالت واید میلی متر به راحتی توانایی پوشش میدان دیدی بسیار گسترده را دارد تا بتوانید در یک کادر عکس یک چشم انداز گسترده‌ی طبیعی را بگیرید
7667	اگه دنیا به عقب برگرده بگن دوباره گوشیتو انتخاب کن تو این رده قیمت همین گوشی اولینه
7668	کار کرد این دکمه‌ها به این صورت که انگشت شصت رو رویه شکل‌ها گذاشته به مقدار نیم اینچ به بالا کشیده
7669	یکی دیگر از آن‌ها Tilt Zoom به معنی کج کردن برای بزرگنمایی است که در مرورگر اینترنت گالری عکس کاربرد دارد
7670	پردازنده‌ای که طبق گفته این کمپانی دو برابر از پردازنده آیفون ۴S سریع‌تر است
7671	کافیه بدونید که ارزون‌ترین تبلت وکوم سینتیک در بازار بیش از دو میلیون تومن قیمت داره ضمن اینکه حجم زیادی داره حتما هم باید یک سیستم درست حسابی رو با خودتون همراه داشته_باشد
7672	شک نکنید که با این وضع بهترینه هفته پیش خریدم اگر دنبال هارد هستید زمان رو از دست ندید
7673	نظرات رو که میخونم میبینم کم کم مردم به نقاط ضعف گوشی آیفون دارن پی میبرن
7674	بدنه فلزی می‌باشد سطح دستگیره از جنسی لاستیکی پوشانده شده
7675	ضبط ویدیوها در کامپرشن AVCHD ۲٫۰ صورت می‌گیرد که کیفیت فوق العاده بالایی را ارائه می‌کند
7676	تا ایزو نویز در عکس‌ها مشکل ساز نیست
7677	درسته اینها برندهای معروفی هستن ولی در تولید محصولات دیگر
7678	بسیار پر‌سرعت خوش‌دست هم هست
7679	تاچ‌پد SM با سایزی استاندارد ساخته شده از نظر طراحی عملکرد مشکل خاصی در آن به نظر نمی‌رسد
7680	دوستان به این نکته دقت کنید که این مدل گوشی خدمات پس از فروش خیلی ضعیفی داره قطعات این برندها هنوز وارد بازار نشده به همین علت ارزونتر از مدل‌های مشابه مثل سامسونگ نوکیا غیره هست
7681	حال با معرفی نوکیا لومیا به بازار خیلی از طرفداران ویندوز فون می‌توانند با قیمتی بسیار کمتر یک گوشی مبتنی بر سیستم عامل دوست داشتنی ویندوز فون را داشته_باشند از تجربه کار با آن لذت ببرند
7682	در این مدت شکر خدا هنگ نکرده با اینکه هر روز ساعت پشت سر هم باهاش کار می‌کنم باتری هم که حرف نداره
7683	صفحه نمایش بلندگوها لنوو سری را به یک صفحه نمایش ٫۶ اینچی با دقت مجهز کرده_است
7684	زود هنگ میکنه روشنایی کم رزولوشن پایین
7685	حافظه فکس این دستگاه در حدود برگ است
7686	این پردازنده‌ی صوتی از صدای ۵٫۱ کاناله برای پردازش صدای بازی‌ها پشتیبانی می‌کند
7687	دوربین یون اصلا با خیلی از مگاپیکسلی‌های موجود قابل مقایسه نیست چه عکس چه فیلم
7688	این سنسور از نوع BSI-CMOS می‌باشد رزولوشن ٫۱ مگاپیکسلی را ارائه می‌دهد
7689	کارت‌های حافظه‌ای که معمولا بر روی گوشی‌های هوشمند تلفن همراه نه دوربین‌ها استفاده می‌شوند
7690	شارژ دهی باتری لیتیومی شارژی این دوربین با GPS روشن حدود عکس می‌باشد که از عکس دوربین FT۱ کمتر است
7691	ظاهرا امکانات جدید ویژه ایی هم داره که فعلا امتحانش نکردم
7692	اپل تا حد زیادی نوکیا همیشه ثابت کرده که چطور بلدن استفاده‌ی بهینه از سخت افزار داشته باشه
7693	پاسخگویی عمومی گوشی واقعا مثال زدنی ست
7694	من امروز خریدمش
7695	منم امروز برای اولین بار از دیجی کالا خرید کردم
7696	کلا این مدل نوت بوک ماهه اومده من که دارم هیچ گونه مشکلی نداره
7697	ترجیح میدم صبر کنم تا OPTIMUS بیاد طبق گفته خبرگذاری هایی بسیاری از سایت‌های اطلاع رسانی تلفن همراه اپتیموس جی قدرتمند‌ترین تلفن خواهد_بود اما خب کلاس آیفون بیشتر هست من صبر میکنم تا هر دوی این گوشی بیاد بعد راجع به خریدشون نظر بدم
