	0
9974	در کل لپ تاپ خيلي خوبيه.
9975	اين پرونده‌ي گرافيکي به نام رمز C1 و گاهي R500 در شرکت ATI ناميده مي‌شود.
9976	"""پاسخ این سوال مثبت است."
9977	سطح نویز در حساسیت‌های مختلف به خوبی پایین باقی می‌ماند ولی این مورد به صورت گسترده به کمک بهره گیری از سیستم کاهش نویز دیجیتالی حاصل می‌شود که باعث می‌گردد مقدار زیادی از جزئیات هم از بین برود.
9978	البته مايکروسافت با بکارگيري پردازنده‌ي با فن‌آوري ۶۵ نانومتري براي کنسول XBOX 360  باعث کاهش گرماي توليدي اين پردازنده و افزايش کارايي آن شد.
9979	( اين ها را مي توانيد در WalkMan  (کليد منو رو بزنيد )و از آن ها استفاده نماييد .
9980	شايد عامل اين سقوط قبول نکردن اندرويد توسط نوکيا است.
9981	FT3،  نسل سوم از دوربین‌های کامپکت مقاوم شرکت پاناسونیک می‌باشد که پس از دوربین‌های FT1 و FT2 به بازار آمده است.
9982	اين گوشي را مي توان از نظر کيفيت تصوير و کيفيت عکاسي تحسين کرد.
9983	قيمت مناسب، اندازه ي کوچک، طراحي شيک و جمع و جور، کيفيت ساخت خوب
9984	اين دوربين ساخت چين هستش
9985	من اين لپ تاپ رو قبل عيد از همين سايت خريدم.
9986	همچنین تنوع مود بسیار خوبی برای انتخاب مود های مختلف عکاسی وجود دارد تا با آن‌ها بتوان عکس‌هایی با افکت‌های مختلف را ثبت نمود.
9987	جعبه‌ی این گوشی را که باز می‌کنید با تجهیزات خیلی ساده ای مواجه می‌شوید.
9988	"واحد پردازش گرافيکي (GPU)
Xenos نام اختصاصي پردازند‌ه‌ي‌ گرافيکي کنسول XBOX 360 است که شرکت ATI آن را طراحي کرده است."
9989	کيفيت صفحه نمايشش فوق العاده است,سرعت cpu خيلي بالاست و اصلا کم نمياره,خوش دست و ظريفه و هم چنين محکم.
9990	این گوشی از دوربین 5 مگاپیکسلی در قسمت پشتی بهره می‌برد.
9991	xperia rayمنتظر شماست!
9992	هرچه قدر سعي کنيد پکسلي را نميبيند!
9993	"واقعا از کار کردن با اون لذت ميبرم از ديجي کالا هم بخاطر تعهد و امانتداري و برخورد خوب پرسنلش سپاسگزارم
راستي الان هم دارم با تبلتم کامنت ميذارم."
9994	نوار براق و استيل مانندي که دور گوشي کشيده شده ،  زيبايي و جذابيت خاصي به اين گوشي داده که البته نمونه اون رو در گوشي E72 و E6 شاهد هستيم.
9995	لبه جلویی دستگاه شامل ورودی و خروجی صوتی و یک کارت خوان چهار کاره می‌باشد.
9996	اين گوشي يک عيب خيلي مهمي که داره دوربينشه.
9997	احساس ضعيف شوک برق روي بدنه رو هم منم تاييد مي کنم.
9998	من اندرويد 4.1.3 رو نصب کردم تمام امکانات s3 هم اضافه شد .
9999	شک نکنيد.
10000	بنابراین از نظر دسته بندی در رده‌ی کامپکت‌ها قرار می‌گیرد.
10001	حسگر به کار رفته درون این دوربین از نوع CMOS و با ابعاد 1/2.3 اینچی می باشد،  یعنی دقیقا همان ابعاد حسگر دوربین های کامپکت را دارد.
10002	در استفاده های معمولی تا دو روز می‌توانید با یک بار شارژ باتری از آن استفاده کنید.
10003	سلام.
10004	"در مورد اون صحبت دوست مهمان که ميگه نويز داره و عکس زوم بشه خراب ميشه عرض کنم
چون صفحه نمايش گردون داره ولي شما فرمودي نداره."
10005	علاقمندان به فيلم برداري حالا مي توانند به راحتي تصاوير تمام HD کاملا سينمايي و با کيفيت صداي فوق العاده داشته باشند.
10006	قدرت بلندگوی این گوشی بسیار زیاد است به همین حتی در فضاهای شلوغ به راحتی می‌توانید صدای زنگ خوردن گوشی خود را بشنوید.
10007	موندم چرا بعضي دوستان از کيفيت صفحه نمايش انتقاد ميکنن.
10008	در کل،  با دیدن iPhone 5 محو کیفیت و زیبایی آن خواهید شد.
10009	صفحه نمايش باکيفيتي هم داره جالب‌تر از اين ها اين که من بازي اسفالت hd 6 رو ريختم و بدون هيچ مشکلي بازي رواجرا کرد حتي خودم هم باورم نشد.
10010	قابلیتی که در گوشی‌های انگشت شماری می‌توان یافت.
10011	دور تا دور بدنه را یک لایه‌ی آلومینیومی در بر گرفته که کلید های کنترلی این گوشی را نیز در  خود جای داده است.
10012	کيفيت صفحه نمايشش واقعاً عاليه اما چيزي که برام خيلي جالب‌تر بود اينه که لمس خيلي حساس و رواني داره  از ايفون 3gs خيلي لمس بهتري داره لود کردن صفحات وب خيلي سريع روش انجام ميشه  سنگيني گوشي کلاس خاصي بهش ميده  به نظر من از گالاکسي نوت چيزي کم نداره قيمتش عاليه در سايت هاي انگليسي زبان همه ازش تعريف کردند در کل يک فون تبلت واقعيه  رنگ سفيدش خيلي زيباست دوسال گارانتي هم خيالتون را راحت مي‌کنه 
10013	در حقیقت بسته بندی این گوشی هم خیلی صرفه جویانه بوده است.
10014	بالاخره معجزه اپل رونمايي شد اما جاي استيو جابز خالي.
10015	همچنین امکانات دیگر چون باتری قابل شارژ لیتیوم-یونی،  پورت PictBridge،  پشتیبانی از کارت‌های حافظه‌ی SD/SDHC/Memory Stick و موجود بودن در رنگ‌های مختلف را نیز باید به آن افزود.
10016	جالب است که خبری از صفحه برنامه‌ها نیست و برای دیدن همه برنامه های موجود بر روی تبلت،  باید در همین صفحات اصلی به جستجو بپردازید.
10017	من که واقعا پشيمون شدم.
10018	از برتري هاي اصلي اين تبلت حساب ميشه.
10019	قابليت هاي اين دوربين لنز سري G بزرگ .
10020	لذت ببريد .
10021	اما تا آنجا که از تجربیات شخصی بر می آید؛ حداقل استفاده از Kinect در Xbox 360 Slim راحت تر و مناسب تر است نسبت به Move PS3 یا  دستگاه Wii.
10022	به طور کلی عکس‌های گرفته با گوشی 8X کیفیت بسیار بالایی دارند.
10023	اما ویژگی خاص دیگر این دوربین،  دارا بودن رادیو Wi-Fi داخلی است.
10024	سلام .
10025	اما تفاوت اصلی این دوربین با مدل‌های معمولی،  در نمایشگر دوم 1.5 اینچی آن است.
10026	تنها دستگاه ديجيتالي که هيچوقت از خريدنش ناراضي نشدم.
10027	"صفحه نمايش با کيفيت 
آنتن‌دهي بالا
نرم‌افزار‌هاي بسيار عالي که در خود گوشي نصب هستن."
10028	برای اینکه لرزش دست شما بر روی سنسور تصویر ثبت نشود این دوربین مجهز به لرزش گیر تصویر مکانیکی می‌باشد.
10029	به عنوان مثال در مدل MotorSport به غیر از خود دوربین،  بسته شما دارای اداواتی مخصوص برای اتصال دوربین به داشبورد،  سپر،  گلگیر،  فرمان،  کلاه،  و یا هر جایی که در ورزشهای مربوطه تصورش میسر باشد،  است.
10030	دوربينش در مقابل نوکيا c6 حرفي براي گفتن نداره.
10031	در ابتدا تيم توسعه‌دهنده کنسول‌هاي بازي در شرکت مايکروسافت تصميم داشت کنسول XBOX ۳۶۰ را با نام زنون (Xenon) يا XBOX 2 به بازار معرفي کند،  اما شرکت مايکروسافت براي اين‌که طيف اثر گذاري اين محصول را بيشتر براي مردم نمايان کند،  نام ايکس‌باکس ۳۶۰را بر آن نهاد.
10032	سوما :تصوير فيلمبرداري شده در تمام شرايط تصويربرداري به اصطلاح عامي فريم فريم است همانند دوربين گوشيهاي موبايل.
10033	سلام خدمت دوستان من اين گوشي را بعد از کلي تحقيق گرفتم.
10034	همچنين به مراتب شارژ باطري آيفون از ديگر گوشي هاي خوب بازار بهتر است.
10035	کلیدها بسیار بزرگ بوده و با وجود اینکه کیبورد از نوع جزیره ای نیست،  تایپ کردن با آن بسیار لذت بخش است.
10036	تنها ضعفي که اين پرينتر دارد عدم وجود يک نمايشگر ديجيتالي براي تنظيم و نيز آگاهي از ميزان ذخيره پودر در درون آن است 
10037	و کسايي که وضع متوسطي داشتن با گوشي هاي اندرويدي بودن که تعدادشون هم بيشتر بود .2.سيستم عامل ios انحصاري مال شرکت Apple هست .
10038	با سلام.
10039	تنها ايرادش (البته اگر بشه گفت ايراد!
10040	"اين مدل از دو هسته اي ها،  به مراتب از چهار هسته اي هاي موجود فعلي،  بهتر بازدهي داره (از اين مدل در Lumia 920 هم استفاده شده)اما چيزي که هميشه مهم بوده و هست،  عملکرد مناسب سخت افزار،  با بهره گيري از يک نرم افزار مناسبه :يعني تا يک نرم افزار (سيستم عامل) خوب نداشته باشيم،  از ""هسته ها"" به درستي استفاده نميشه."
10041	اما بهتر است به سراغ ویژگی خاص این دوربین یعنی لنز آن برویم.
10042	باتری 7000 میلی آمپری این تبلت می‌تواند با مصارف روزمره تا دو روز کامل شارژ دهی کند که برای یک تبلت 10.1 اینچی با پردازنده ای دو هسته ای،  میزان بسیار خوبیست.
10043	و البته سامسونگ نیز این اتهامات رد کرده است.
10044	در کنار اينکه استفاده از SD عيب خودشو داره (رجوع کنين به بيانيه گوگل براي عدم استفاده از SD در محصولات Nexus)همه اينها به کنار اگر اهل بازي هم باشين ميدونين که يک سري بازيها منحصرا براي چيپ Tegra ساخته ميشوند و اغلب بقيه بازيها نيز براي اين چيپ بهينه ميشوند!
10045	دوربين 8 مگا پيکسلي واقعي ((من واقعا ازش راضيم))3.قدرت پردازشي بسيار عالي در برابر قيمت4.زيبايي بيش از حد آن5.قابليت آپديت به اندرويد((4.0.4)) ازطريق نرم افزار SONY Update Service6.
10046	اولين قسمت اين چيپ‌ست به واحد پردازش گرافيکي مربوط مي‌شود که بيش‌ترين قسمت از فضاي اين چيپ‌ست را اشغال کرده است.
10047	هر کاري هم کردم که اين مشکل رو برطرف کنم متاسفانه نتونستم.
10048	رنگ مشکی کاملا عمیق است.
10049	***برتري هاي Desire SV نسبت به Desire X:***1- دو سيم کارته بودن2- دوربين 8 مگاپيکسلي با قابليت فوکوس لمسي.
10050	سخت از مواضع خود دفاع ميکنه!
10051	یکی از بهبودهای رخ داده در این صفحه نمایش این است که در نمایشگر گوشی‌های پیشین،  رنگ‌ها غلظتی بیش از حد داشتند.
10052	من 2 هفته اي هست که اين تبلت رو گرفتم فقط يه چيز در مورد اين تبلت ميگم و اون هم کلمه عالي منظورم از همه لحاظه اونايي که تبلتي ميخوان که از سامسونگ بهتره باشه و قيمت مناسبتري داشته باشه تو خريد اين تبلت شک نکنن .
10053	يکي‌ از بي‌‌نقص‌ترين گوشي‌هايي‌ که تا حالا داشتم.
10054	و تو نمي توني بي طرف باشي!
10055	خيلي ها بهم گفتن از بين  دوربين هاي کنون و سوني ،  کنون رو انتخاب کنم اما امتيازاتي از جمله 1-سرعت فيلم برداري 2-لنز قوي کارل زايس آلماني 3- ارگونومي و طراحي ،  باعث شد که سوني رو به کنون ترجيح بدم ..
10056	اميدوارم لحظه هاي خوبتون رو با اين دوربين ثبت کنيد.
10057	هرچند که این دوربین مجهز به نمایشگر لمسی است،  ولی دکمه های فیزیکی از قسمت پشتی حذف نشده اند و دقیقا به همان شکلی که بر روی دوربین های A4000,A2300 و A2400 قرار داشتند بر روی این دوربین هم دیده می‌شوند.
10058	واقعاً شاهکاره،  امکان فوکوس مشابه دوربين هاي عکاسي SLR ،  سنسور CMOS بزرگ،  رزولوشن بسيار بالا و ضبط تا 60 فريم بر ثانيه،  حجم و وزن کم يعني يک دوربين تقريبا حرفه اي در دست همه.
10059	بي ترديد.
10060	علاوه بر اين،  قسمت اطلاعاتي که در بخش logic مورد پردازش قرار مي‌گيرد را در خود ذخيره مي‌نمايد و در زمان مشخصي به اين واحد انتقال مي‌دهد.
10061	رابط کاربری دستگاه اما بسیار شبیه به رابط کاربری موجود بر روی گوشی‌ها و تبلت های سطح بالای سامسونگ است که یکی از بهترین رابط کاربری‌های موجود بر روی گجت هاست.
10062	عجيبه که برخي از دوستان برخلاف نظر کاربران عملکرد اين گوشي رو با آندرويد 4 همراه با هنگ و مشکل بيان ميکنند و اطلاعات نادرستي رو در اختيار علاقمندان قرار مي دهند.
10063	از کمپاني اپل انتظار بيشتري داشتم .
10064	"البته cd  راهنما زبان انگليسي هم داره
کيفيت عکس ها و فيلمها در تمامي شرايط نوري بسيار عالي و قابل قبوله
لرزشگير دوربين عملکرد بسيار خوبي داره و بخصوص در هنگام فيلم برداري کاملا محسوس و رضايت بخشه
در کل اين دوربين با توجه به قيمت و مدل هاي مشابه بهترين انتخاب ميتونه باشه
"
10065	من خريدمش!
10066	بي صداست.
10067	مخصوصا با توجه به ظرافت،  خوش دستي و شکيل بودنش که از همون ويترين منو جذب کرده و هنوز هم بابت انتخاب کردنش راضي ام..
10068	• سخت افزار پردازنده یک گیگا هرتزی که در این گوشی به کار رفته،  سبب جلب رضایت کامل کاربر در هنگام کار با گوشی،  استفاده از برنامه های مختلف و یا گشت زنی در اینترنت گشته است.
10069	زوم بسيار عالي داره فلشش خيلي کاربرد داره کيفيت عکس و فيلم‌برداري در سطح مطلوبيه صدا برداري خوبي داره.
10070	همچنین یک مستطیل نشان دهنده ی اختلاف منظر هم وجود دارد که می تواند حدود عکس واقعی که توسط سنسور تصویر ثبت می شود را با دقتی نسبتا خوب به شما نشان دهد.
10071	همان‌طور که قبل‌تر گفتیم،  در لبه پایینی و در کنار درگاه آذرخش،  بلندگوی دستگاه تعبیه شده است.
10072	بنابراين به نقد تبلت هاي بزرگ تر مي پردازيم.
10073	کانن تصمیم گرفته که سقف حساسیت را تا 1600 قرار دهد تا وضعیت خراب تر از این نشود.
10074	جمع بندی در کل،  با یک گوشی جالب، منحصر به فرد از نظر ابعاد و البته قدرتمند از کمپانی LG آشنا شدیم.
10075	من ديروز با پدرم رفته بودم دبي براي خريد کنسول بازي wii برترين کنسول دنياست همتون عاشقش ميشيد.
10076	اگر در روز باشد عکسها تا حدي واضح است ولي در شب اصلا خوب نيست.
10077	این نوع نمایشگرهای چرخنده خیلی کارآمدتر از مدل هایی هستند که فقط به بالا و پایین چرخش می نمایند.
10078	خيلي خوش دسته.
10079	شايد خيلي از شما ها هنوز بين اين دو سيستم عامل شک داشته باشين به همين دليل ميخوام کمي به اين دو سيستم عامل نگاهي دقيق تر داشته باشيم .
10080	این قابلیت‌های جدید Smart Hub تلویزیون هوشمند سامسونگ بر غنای زندگی شما افزوده و شریک و مشاور سبک زندگی شما خواهند بود.
10081	ضمن اينکه اگر از کابل HDMI استفاده کنيد کيفيت بازي ها به حداکثر خودش ميرسه و اونجاست که قدرت Xbox 360 Slim معلوم ميشه هرچند PS3 هم خيلي عالي هستش و به نظرم هردو در يک سطح هستند
10082	جواب این سوال منفیست.
10083	با اینکه قدرت این گوشی به اندازه برادران بزرگ‌تر خود یعنی لومیا 920 و 820 نیست،  اما به راحتی از پس اجرای اکثر دستورات بر می‌آید.
10084	در حقیقت می‌توانیم به سادگی همین‌جا بگوییم که اگر کیفیت صفحه نمایش لپ‌تاپ برای شما اهمیت ویژه ای دارد،  این لپ‌تاپ تنها انتخاب شما باید باشد.
10085	در حقیقت فرمتی نیست که توسط این گوشی پشتیبانی نشود.
10086	براي همين است که بهترين کمپاني هاي بازي ساز مانند gameloft بهترين بازي هاي خودشو اول براي سيستم عامل ios مي زنه بعد واسه android .
10087	"بزودي بازار برميگرده به سمت نوکيا 
اين گوشي هم از هر نظر عاليه 
هم سخت افزار 
نرم افزار 
زيبايي 
منتظرشم بياد، خيلي دوست دارم بخرمش"
10088	من  همينو ميخرم ..
10089	از این جمله می‌توان به طراحی و ساخت بسیار با کیفیت و ارگونومیک،  مودهای عکاسی حرفه ای،  توانایی ضبط ویدیویی 1080p Full HD،  سنسور بسیار پیشرفته و با کیفیت،  نمایشگر خیلی خوب و از همه بهتر لنز با توانایی زوم 15 برابر اشاره کرد.
10090	در مجمو ع من به اين دوربين بيشتر از 3 امتياز از 10 نميدهم و به نظر من اصلا ارزش اين قيمت را ندارد و با اين قيمت شما دوربينهاي بهتري ميتوانيد بخريد.
10091	اگر هم فکر ميکنين صبر کنين گوشي هاي Full HD بيان اشتباه ميکنيد!
10092	در حقیقت می‌توان به جرات گفت که کمتر تبلتی در بازار وجود که دوربینی به خوبی دوربینMediaPad 10 FHD  داشته باشد.
10093	.همورو به راحتي اجرا مي کنه.
10094	ابعاد این پرینتر خیلی جمع و جور می‌باشد.
10095	و مشکل  اينطوري ميشه که همراه بانکهاي نصب شده به طور پيش فرض از سيم 1 براي ارسال و دريافت  داخلي استفاده ميکنند  که اگر سيم 1 ثبت بانک نباشه کاري از پيش نميره. 11: خروجي صداي خوبي داره مخصوصا با بيتس و هندفري s2  samsung  که از هندفري خودش بهترن 12: سرعت مرورگر چه با واي فاي چه با اينترنت رايتل خوبه البته به سرعت نت هم بستگي داره  اما در قسمتهايي که فونت خيلي ريز باشه ديدن صفحه نمايش با فاصله سخت ميشه که بايد زوم کرد يا نزديکتر شد.
10096	264), RealVideo 8, SDP, WMVازهمين سايت بخريد من که خريدم خيلي هم راضيم
10097	زوم 5 برابر اپتيکال هم داره که حتي ميتونيم در هنگاه فيلم برداري ازش استفاده کنيم.
10098	سخت افزار پردازنده این گوشی یک پردازنده دو هسته ای با فرکانس 1.5 گیگاهرتز از نوع Krait به همراه چیپ Snapdragon S4 می‌باشد،  یعنی تقریبا مشابه پردازنده ای که بر روی دیگر غول‌های بازار مانند لومیا 920 و یا HTC One X و حتی Galaxy SIII مشاهده کرده بودیم.
10099	وب کم این نوت‌بوک‌ها رزولوشن VGA را ارایه می‌دهد که رزولوشن چندان بالایی نیست ولی به هر صورت برای مکالمه‌های ویدیویی مناسب است.
10100	فقط بدنه اش خش پذير است
10101	یکی از راه های به همراه داشتن این دوربین،  بستن آن به قسمت سر،  به وسیله ی سربندی است که درست شبیه به سر بند هدلایت ولی کاملا با کیفیت و قدرتمندتر می باشد.
10102	با اينکه کيبورد اينفنيتي هم بسيار برام کاربردي بود ولي قلم نوت 10.1 اون رو به مانند يک جزوه و نوشته ي هميشه همراه تبديل کرده و يه چيزه ديگست !
10103	با سيستم انحصاري خاص مخصوص خودش و يک استاندارد خاص .
10104	کلیدها کاملاً تخت هستند و فاصله‌ی نسبتاً کمی از یکدیگر دارند.
10105	در پایین ترین حساسیت،  عکس ها کیفیت فوق العاده بالایی دارند،  کاملا شارپ هستند و شفافیت رنگ ها نیز عالیست.
10106	و اين خيلي بهتر است از اينکه گوشي شب 20% شارژ داشته باشد!
10107	نرم افزار به طور پیش فرض Retina MacBook Pro از سیستم عامل OS X نسخه Lion استفاده می‌کند ولی اپل به خریداران این لپ‌تاپ،  امکان ارتقا به Mountain Lion را به صورت رایگان فراهم کرده است.
10108	گول قيمت play station3 را نخوريد!
10109	بايد بگم نسبت به تست هايي که کردم خيلي خوب جواب داد در مورد فيلم برداريش  بايد گفت بد نيست و قابليت اين رو داره که از يک گردش و يا يک مراسم خانگي فيلم يادگاري برداريد اما در مورد عکس :بايد گفت کيفيت عکسش نسبت به قيمتش خيلي خوبه چون الان اگر بخواي دوربيني با اين کيفيت بخري (در مارک هاي ديگر مثل کنون ) بايد بيشتر خرج کني عکس هايي که به صورت آتليه اي ميگيره خيلي خوبه و رزولوشن بالايي داره عکس هاي طبيعتش هم خوبه و قابل تعريفه ولي مثل تمام دوربين هاي ديجيتال عکس هاي شبانه اش خيلي خوب نيست و يکي از اساسي ترين مشکل هايي که داره لنز ثابتش هست که قابل تعويض نيست ولي لنز خودش کفايت ميکنه چون اولا اصلاح شده است و ثانيا زوم خيلي خوبي داره کيفيت رنگش هم خيلي خوبه و عکس هاي درستي ميگيره و بايد گفت جثه کوچک اون خيلي به نفع عکاسه  چون همه جا جا ميشه 
10110	اما اگه به اين محصول تنها از ديد تحسين نگاه کنيم مسير را به اشتباه رفته ايم،  چرا که معمولا آنچنان که از سابقه اپل به خاطر داريم اين شرکت نقاط ضعف محصولات خودش رو در سايه تبليغات پر زرق و برقش پنهان مي کنه.
10111	اگر قصد خريد يک گوشي تلفن همراه لمسي تو رنج قيمت چهارصد تا پونصد دارين،  شک نکنين که اين گوشي بهترين انتخاب هست .
10112	هیچ خمش یا تکانی در شاسی به چشم نمی خورد و صفحه های بالایی و پایینی هم از فلز آلیاژ منیزیوم ساخته شده اند.
10113	رزولوشن آن 960×540 و تراکم پیکسلی آن نیز 256ppi می‌باشد که کاملا مناسب است.
10114	من که خيلي دوستش دارم.
10115	با بازي هاي بسيار متنوع و همچنين بازي هاي اختصاصي زياد و قابليت هايي همچون بازي آفلاين تا چهار نفر .
10116	همچنین تغییر جهت نمایشگر به حالت عمودی و افقی در یک چشم به هم زدن انجام می‌گیرد.
10117	به لطف صفحه نمایش بزرگ 4.8 اینچی این گوشی،  تایپ کردن با کیبورد آن به خصوص در حالت افقی، بسیار راحت است.
10118	ایسوس بر روی پدفون از نسخه‌ی 4.0 سیستم عامل اندروید استفاده نموده است.
10119	لازم به ذکر است که از منوی Notifications این تبلت،  می‌توان بین سه حالت روشنایی صفحه نمایش یعنی Standard IPS،  Super IPS+ و حالت Power Saving سوییچ کنید.
10120	همچنین این کنسول در پک های مختلفی به بازار عرضه می شود که برخی از آنها بازی اورجینال رایگان هم در خود دارند.
10121	با قابلیت AllShare Play می‌توانید فیلم،  عکس،  موسیقی و بسیاری فایل های رسانه ای دیگر را هر دستگاه سازگار،  شامل کامپیوترها که در نزدیکی تلویزیون قرار دارند پخش کنید.
10122	"معايب از نظر من:
کيفيت پايين تصوير+کيفيت ساخت نا مناسب+رابط کاربري نا مناسب"
10123	همانطور که گفتیم دوربین NEX-VG10 مجهز به سنسور 23.4 x 15.6 میلی متری 14.2 مگاپیکسلی موثر Exmor APS HD CMOS می باشد که با کیفیت‌ترین سنسور تصویر سونی است.
10124	ولی به هر صورت از آن جایی که یک دوربین Point to Shoot می‌باشد،  مجهز به مود عکاسی intelligent Auto نیز می‌باشد.
10125	در کل،  با قیمت پایین‌تر نسبت به مدل‌های مشابه،  این گوشی یک گوشی مقرون به صرفه با ارزش خرید بالا به شمار می‌آید.
10126	اما کلید های کنترلی Start،  Back و Search در قسمت زیرین صفحه نمایش قرار دارند.
10127	و يه مشکل ديگه که من بهش برخوردم اينه که وقتي ميخواي با جي پي اس تبلت اب و هوا رو لود کني و محلي که هستم رو به صورت خودکار همراه با اب و هوا مثل ساير گوشيها يا تبلت ها نشون بده متاسفانه لود نميکنه و انجام نميشه.
10128	این دوربین‌ها که در سطح Entry Level Compacts قرار می‌گیرند،  مناسب کاربرانی هستند که قصد دارند دوربین کامپکتی ارزان قیمت به همراه داشته باشند.
10129	با سلام من اين تلوزيون رو 3 هفته است که گرفته ام .
10130	تصور کنید که دیدن یک فیلم را بر روی گوشی PadFone آغاز کرده‌اید،  پس از چند دقیقه احساس می‌کنید که دیدن آن فیلم در صفحه‌ی نمایش 10.1 اینچی لذتی مضاعف دارد،  فقط کافیست گوشی را در داک آن قرار دهید تا بقیه‌ی فیلم را بر روی تبلت مشاهده نمایید.
10131	تبلت بسيار خوبيه با اينکه دوربينش ضعيف تره اما کارايي زيادي داره.
10132	قبل از همه چيز بايد بگم از خريد راحت و بسته بندي شکيل دي جي کالا بيشتر از خود دوربين خوشم اومد البته اينو بايد بگم که دليلش اينه که من قبل از خريد اين دوربين نيکون دي 7000 و کانن1100 و چند مدل ديگه رو تست کرده بودم و يه ذهنيت و انتظار بالايي داشتم اما از حق نگذريم به غير از باتريهاي قلمي و درپوش باتري و رم که کمي آزار دهنده است همه چيزش قابل قبوله (با توجه به قيمت)
10133	"به نظر من تبلت خوبيه ولي زماني که من اينو داشتم :کيف و کاوري براش نبود 
"
10134	وزن Xbox 360 Slim نیز مقداری از Xbox 360 کمتر شده است.
10135	سامسونگ تعداد زیادی برنامه کاربردی به طور پیش فرض بر روی این تبلت قرار داده است که برای مثال می‌توان به فایل منیجر،  برنامه حرفه ای تدوین عکس و ویدئو،  دفترچه یادداشت و آفیس اشاره کرد.
10136	کار با این پویشگرها بسیار ساده است.
10137	همچنین محافظ Gorilla Glass موجود بر روی این صفحه نمایش نیز وظیفه محافظت از صفحه در مقابل خش را دارد.
10138	خيلي خوبه.
10139	"ديگر کاربردها
• قابليت اجراي ديسک‌هايDVD و CD
• پخش تمام فرمت‌هاي صوتي و تصويري از جمله DIVX
• اتصال به کامپيوتر توسط کابلUSB
• ذخيره‌سازي اطلاعات تا حجم ۱۲۰ گيگابايت
• اتصال به شبکه براي انجام بازي‌هاي گروهي
• اتصال به اينترنت
سوالات متداول
سوال: منظور ازRegion در کنسول چيست و اين ريجن‌ها چه تفاوتي با هم دارند؟"
10140	برنامه هاي موجود براي ویندوز فون از تنوع مناسبي برخوردار است.
10141	صفحه‌ی نمایش این گوشی،  یک صفحه‌ی نمایش 4.3 اینچی از نوع SuperAMOLED می‌باشد.
10142	مجوز فعاليت بيشتر بدافزار ها با تائيد ناآگاهانه از سوي کاربر صادر مي شود!
10143	رزولوشن تصاویر 2448×3264 پیکسل می‌باشد و تصاویر گرفته شده با دوربین این گوشی کیفیت فوق‌العاده بالایی دارند.
10144	در مورد تماس هاي تلفني هم ساعت هاي مچي اي ارائه شده که سيستم اندرويد دارند و يک نمونه از اون رو شرکت سوني ارائه داده که ميتونيد بدون درآوردن تبلت از کيفتون ،  پيام هاي ارسالي رو مطالعه کنيد ،  شماره بگيريد ،  موسيقي مورد نظرتون رو روي تبلت کنترل کنيد و..
10145	"باتر فلاي 1سال جلوتر از نوت2 هستش
"
10146	بعضي ها ميگن باطري ضعيفي داره که درست نيست من با گوش دادن موسيقي زياد و استفاده روزمره تا 24 ساعت باطري جواب داده و زماني هم بوده که تا 48 ساعت جواب داده يا ميگن دکمه هاش بايد فشار زيادي بدي !
10147	در این حالت،  چهار هسته دیگر غیر فعال می‌شوند و این کار باعث افزایش شارژ دهی باتری می‌شود.
10148	من همه مودهاي عکاسيشو با iso هاي مختلف تست کردم هيچکدوم نتيجه خوبي نميدن از فيلم‌برداريش که نگم اينقد افتضاحه که فک کنم اصلا دوربين من مشکل فني داره !
10149	همچنان دکمه ها و کنترل های مختلفی بر روی بدنه دیده می شوند که شامل دایل مودهای عکاسی،  دایل جبران نوردهی،  دایل Qucik Menu دو دایل کنترل دیگر و چند دکمه و کنترل دیگر می شوند.
10150	ضد ضربه و ضد آب با طراحي بي نظير شيار کابل روي کاورش واقعاً کارآمده.
10151	اپل در نسل جدید iPod Touch نیز،  همانند گوشی iPhone 5،  به جای استفاده از درگاه 30 پینی قدیمی،  از درگاه 8 پینی Lightning یا آذرخش استفاده کرده که باعث شده تا ضخامت iPod Touch نیز همانند iPhone 5 بسیار باریک گردد.
10152	البته این بدان معنا نیست که با دیدن این گوشی شگفت زده می‌شوید،  ولی به هر حال نمی‌توان زیبایی این مدل در عین سادگی آن را کتمان نمود.
10153	از نظر فني ميزان مقاومت تلويزيون پلاسما چندين برابر ال سي دي و ال اي دي ها است.
10154	آخری به خصوص برای گرفتن عکس‌های ماکرو که به فوکوس دقیق احتیاج دارند بسیار عالیست چرا که وسط نمایشگر هم بزرگنمایی ایجاد می‌شود.
10155	توصيه مي کنم حتما يه کارت حافظه براش بگذارين چون حافظه در دسترس کاربر در حد يک گيگا بايته.
10156	باتری به کار رفته در این گوشی یک باتری لیتیوم یونی 1500 میلی آمپر-ساعتی است که عملکرد خوبی را ارائه می‌نماید.
10157	بعلاوه فیلم برداری 720p HD نیز با آن مقدور می باشد که خیلی خوب است.
10158	از مشخصه‌های جدیدی که در GZ-MG555 ارائه شده می‌توان به دست‌رسی مستقیم برای رایت DVD،  تهیه آسان فایل‌های پشتیبان،  قابلیت‌های ویرایشی تصویر در خود دوربین و پشتیبانی از SDHC اشاره کرد.
10159	ﺑﻪ ﻧﻈﺮ ﻣﻦ ﺑﻴﻦ ﺍﻧﺪﺭﻭﻳﺪﻳﻬﺎ ﺑﻬﺘﺮﻳﻨﻪ
10160	تنها مشکلي که در مورد نخريدن اين تبلت باهاش مواجه بودم،  نداشتن gprs و edge روي اين تبلت بود.
10161	سلام.
